id,title,dayofyear,hour
63532,"how to care for a baby hummingbird",56,18
64723,"how to block emails",10,19
64723,"how to block emails on aol",10,19
65534,"how to make oyster sauce",10,22
65625,"how to make a belly dancing hip scarf",1,11
65667,"how to find your average heart rate",23,2
65667,"how to get rid of a cold sore",10,15
66674,"how do you determine cable pair on binding po",4,18
66674,"how many valves would ti take in the diagram ",7,20
66674,"how do you determine what number of terminal ",3,18
67255,"how to be a better single mother",15,15
67442,"how to find 98 confidence interval critical p",14,21
67442,"how to save a life",70,22
67703,"how much carbon dioxide is relevant to yeast",17,22
67910,"how do you pronounce gimlet",85,2
67910,"how doess the marriott's pms system work",6,1
67910,"how does the marriott's pms system work",6,1
68000,"howard johnsons saint augustine",65,18
68000,"howard johnsons st. augustine",65,18
68551,"how long is the baby got back song",71,16
68551,"how you remind me lyrics by nickelback",81,22
69026,"how to replace timing belt 1997 montero sport",70,12
69314,"how to repar nsx3300 aiwa",75,14
69314,"how to repair nsx3300 aiwa",75,14
69314,"how much is clomid",50,20
69435,"how do you make african american hair grow",67,19
69548,"how fast can bears run",58,19
69683,"how do i read my email on my other screen nam",50,17
70388,"how to talk sexy to your man",20,16
70388,"how to read currency u.s.dollar 1.66334",30,21
70388,"how to talk sexy",20,16
70388,"how to write to dr phil",32,20
70388,"how to wrap a n odd gift",3,9
70388,"how to turn your man on",21,13
70388,"how to seduce the man you love",6,8
70388,"how to read currency exchange",30,21
70410,"how can i get information om ken lee mobile h",15,12
70410,"how can i find the site for maryland lottery",24,9
70410,"how can i find a phone number for yahoo inter",31,13
70410,"how can i get information on golden ring co-o",43,12
70410,"how can i get a receipe for the csndy irish s",16,19
70410,"how can i get directions for 4402 langtry dr ",25,14
70410,"how can i send e mail through yahoo",33,15
70410,"how can i fin an acupuncturist in baltimore m",49,17
70410,"how do i adjust the color on windows 98",1,13
70410,"how can i find quest maps",19,21
70410,"how can i get driving directions from 8500 oa",25,14
70410,"how can i get information on flying ants",39,12
70410,"how can i find the address and phone ber for ",9,11
70410,"how can i get information on power of attorne",22,15
70410,"how can i find a phone number for yahoo.com",26,18
70410,"how can i get information on senior citizen h",43,10
70550,"how to improve credit score",26,14
70550,"how to check record of land owners",2,13
70550,"how to check record of property owners",2,13
70695,howardofbostonwatch,83,17
70695,howtohookupcomputers,82,14
70695,howardofboston,83,17
70742,"how much the kid loves you",4,11
71052,"how to buy a home free tips",33,21
71052,"how to get rid of ants with out harming child",87,9
71052,"how to take magnesium for depression",1,22
71052,"how to get rid of ants in lawns with out harm",87,9
71052,"how to critique art",21,21
71052,"how to get rid of ants in kids play area",87,10
71225,"how to froth milk in briel chamonix",78,17
71225,"how many true friends does a person have duri",26,20
71225,"how to store peonies in refrigerator",82,20
71225,"how is the sex of a baby determined",31,19
71225,"how can you have white house mail birthday wi",48,5
71408,"howard university graduate lookup",53,21
71845,"how do i fix codeplug error for nexte; phone",38,10
71845,"how to replace upper radiator hose",38,11
71845,"how does a bison move",38,11
71845,"how to grow serrano peppers",38,12
71845,"how can i get the real power ranger costume m",38,13
71845,"how do you make bake tofu",38,13
71845,"how to back up using cd's",38,13
71845,"how to order comcast floyd mayweather and zab",38,13
71845,"how to get your free credit report",38,14
71845,"how to pierce labret",38,15
71845,"how to block a chipmunk hole on a building",38,15
71845,"how to remove candle wax off carpet",38,15
71845,"how much memory left",38,15
71845,"how to remove tile",38,15
71845,"how do space rockets work",38,16
71845,"how many gallons does a container hold",38,16
71845,howtoremovealgaefrompools,38,16
71845,"how old is will smith",38,17
71845,"how to remove tile adhesive",38,18
71845,"how to build speakers",38,19
71845,"how to install saddlebag support bracket",38,19
71845,"how to read your blood pressure",38,19
71845,"how to find songs by lyrics",38,20
71845,"how do you make a website using aol",38,20
71845,"how to start a business selling storm cellars",38,21
71845,"how do you search yahoo profiles",38,22
71845,"how to relax and get rid of stress",38,22
71845,"how far is metairie from new orleans",38,23
71845,"how to hook up a laptop in a hotel room",38,23
71845,"how to create a non profit organization",38,23
71845,"how long before cocaine gets out of baby bloo",39,0
71845,"how long has schizophrenia been around",39,0
71845,"how do you do the little tm on myspace",39,0
71845,"how to clean umbrella",39,0
71845,"how many prophecies did jesus fulfill",39,1
71845,"how to dissolve a company",39,3
71845,"how much is a 1884 silver dollar worth",39,8
71845,"how much to charge for services",39,9
71845,"how do i read a millimeter",39,9
71845,"how to make ribbon candy",39,10
71845,"how to aviod reactivation call to ms",39,10
71845,"how fast will i got to the 2nd stage of labor",39,11
71845,"how to clean foam brace meniscus surgery",39,11
71845,"how to do your own nails",39,12
71845,"how do i apply .sppf",39,12
71845,"how to determine ata speed",39,13
71845,"how to take care of capuchin monkeys",39,13
71845,"how many times should you work out in one wee",39,14
71845,"how many times should i work out in a week",39,14
71845,"how do u work on having patience",39,14
71845,"how do u work on flexibility",39,14
71845,"how did the sandwich sloppyjoe get it s name",39,15
71845,"how to book concert",39,15
71845,"how dependable is sony projection tv",39,15
71845,"how to do a rock hop- bmx",39,15
71845,"how can children develop working in groups",39,16
71845,"how to install cobblestone edging",39,16
71845,"how to get help to pay for school",39,17
71845,"how to make knitting boards",39,17
71845,"how long after arraignment is sentencing in m",39,17
71845,"how to dress bass",39,18
71845,"how to install pavers",39,18
71845,"how old ismickey mouse",39,19
71845,"how are edible toppings made",39,19
71845,"how long to clear body of alcohol",39,19
71845,"how to build a dressage arena",39,19
71845,"how airsoft grenades work",39,19
71845,"howir carr sound clips",39,20
71845,"how to align hips",39,20
71845,"how many tolls are there from smyrna delaware",39,20
71845,"how to care for plants",39,20
71845,"how to fix my car radio that has fm static no",39,21
71845,"how to cook classic puerto rico",39,21
71845,"how do you figure the volume of a rectangle f",39,21
71845,"how can you tell if your turtle is a boy or g",39,22
71845,"how many people died in the challenger explos",39,22
71845,"how to telephone the u.s. from japan",39,22
71845,"how to i treat an injection abscess",39,22
71845,"how to make him want you bad",39,23
71845,"how to make rag balls",39,23
71845,"how heavy is a 747 airplane",39,23
71845,"how do i find out the law in west virginia ab",35,1
71845,"how to find your travel trailer year model",35,3
71845,"how to set up raids in eq",35,7
71845,"how to stop my husband from looking at porn",35,9
71845,"how do you deal with hurt from a person",35,10
71845,"how to treat bedsores",35,10
71845,"how to remove steel casement window pans in b",35,10
71845,"how to glue ceramic pot",35,11
71845,"how to write a letter of resignation when ret",35,12
71845,"how much to ship ups",35,12
71845,"how to file for a governors pardon",35,13
71845,"how to cover a scrapbook",35,14
71845,"how to say welcome in native american",35,14
71845,"how to do terrazzo",35,15
71845,"howard circle k",35,15
71845,"how to file a civil lawsuit",35,16
71845,"how often the average american moves",35,16
71845,"how do you give rogerian therapy",35,17
71845,"how much should a baby be eating",35,17
71845,"how to fix my ps2 that won't play dvd's",35,18
71845,"how to obtain show tickets i.e. the view mont",35,18
71845,"how to clean vinyl sidding cleaning",35,19
71845,"how to compare hourly versus annually pay",35,20
71845,"how to passa drug test",35,20
71845,"how do i get the morning after pill",35,21
71845,"how does acid rain break down steel bridges",35,21
71845,"how to draw a barn",35,22
71845,"how can music express your feelings",35,22
71845,"howard sterns daughters",35,23
71845,"how-to prom hair",35,23
71845,"how is it to work for paccar in mount vernon",36,0
71845,"how to deal with schitzophrinia",36,0
71845,"how to get africa tickets",36,0
71845,"how to determine chiral carbon",36,1
71845,"how dangerous high pulse pressure",36,2
71845,"how is brad pitt doing",36,3
71845,"how to groom and bath a horse",36,7
71845,"how to adjust water pressure regulator",36,10
71845,"how is the date of easter determined",36,10
71845,"how to make baked macarooni",36,11
71845,"how does dehydration affect bowel functions",36,12
71845,"how to do bikram yoga positions",36,12
71845,"how to faks a positive pregnancy test result",36,13
71845,"how do i get excel on my computor",36,14
71845,"how to plant a bulb",36,15
71845,"how to edit a song",36,15
71845,"how much does a southen flying squrriels",36,16
71845,"how to draw instruments",36,16
71845,"how to remove qoolaid virus",36,17
71845,"how does a conservator sell a ward's property",36,18
71845,"how to cope with schizophrenia",36,18
71845,"how many days until august 21",36,19
71845,"how to season a cast iron skillet",36,19
71845,"how to crate a west coast synth on fruity loo",36,19
71845,"how to send a fax on dell printer",36,20
71845,"how long it take a baby chick to start laying",36,20
71845,"how to be a author",36,20
71845,"how to make a toldder go to sleep",36,21
71845,"how do i make him want me",36,21
71845,"how ballerinas dance movements lilhele",36,22
71845,"how much money does a podoaist make",36,22
71845,"how high blood sugar diagnosis diabetes",37,0
71845,"how to stop cystic acne",37,1
71845,"how shallow are you",37,4
71845,"how to get to to the parade",37,7
71845,"how to repair stained glass windows",37,9
71845,"how to draw a small bunny",37,10
71845,"how to grain protein",37,11
71845,"how to file supeon in local justice district ",37,11
71845,"how to repair a water pump in mercury outboar",37,13
71845,"how to write a condolance letter",37,14
71845,"how to give exterior of house a faclift",37,14
71845,"how to reupolhuster chairs",37,14
71845,"how to become a director like peter jackson",37,14
71845,"how can i tone my legs",37,15
71845,"how 20to 20install 20carpet",37,15
71845,"how to get information when a greenwich high ",37,16
71845,"how to make creamed corn",37,16
71845,"how to change my screename",37,17
71845,"howard johnsons maingate resort west",37,18
71845,"how to get prepared for high school and schol",37,18
71845,"how to run spyware progra",37,19
71845,"how to build storm shelters",37,19
71845,"how to deal with a breakup",37,20
71845,"how to put movies oan ipod",37,21
71845,"how to comitt suicide with barbirtuates",37,21
71845,"how to build a storm cellar",37,22
71845,"how to build underground shelter",37,23
71845,"how to kill a cracker",38,0
71845,"how long can you live with bone cancer",38,0
71845,"how to write a death resolution",38,1
71845,"how to get nail polish out of the carpet",38,1
71845,"how long after a c-section can i drive",38,3
71845,"how to advertise my paintings on the internet",38,4
71845,"how much money needed to retire",38,8
71845,"how can i get a thrasher magazine for free",38,9
71845,howtoshuckasoftshellclam,38,10
71845,"how do i fix codeplug error for nextel; phone",38,10
